threshold,space_id,source_similarity_cluster_id,source_similarity_cluster_size,source_similarity_cluster_weight,source_shingles,similarity_eligible,source_similarity_basis
0.95,danrdoran/ai_tutor_llama,unique:danrdoran/ai_tutor_llama,1,1.0,101,True,token_jaccard_single_linkage
0.95,danrdoran/ai_tutor_v2,unique:danrdoran/ai_tutor_v2,1,1.0,125,True,token_jaccard_single_linkage
0.95,DataRebels/chatbot_language_tutor,unique:DataRebels/chatbot_language_tutor,1,1.0,772,True,token_jaccard_single_linkage
0.95,DataWizard9742/LessonPlanGenerator,unique:DataWizard9742/LessonPlanGenerator,1,1.0,286,True,token_jaccard_single_linkage
0.95,david280010195/Teaching_Assistant_AI,a6244030eb0731a8bcb108c69d25bdef7238412278d133a120f761ef4f128116,2,0.5,1310,True,token_jaccard_single_linkage
0.95,Rishabh12j/Teaching_Assistant_AI,a6244030eb0731a8bcb108c69d25bdef7238412278d133a120f761ef4f128116,2,0.5,1306,True,token_jaccard_single_linkage
0.95,deepang1902/quiz-generator-api,unique:deepang1902/quiz-generator-api,1,1.0,266,True,token_jaccard_single_linkage
0.95,DeepLearningAI/quiz-generator-v3,unique:DeepLearningAI/quiz-generator-v3,1,1.0,2144,True,token_jaccard_single_linkage
0.95,deepthi8518/StudyAssistantApp,unique:deepthi8518/StudyAssistantApp,1,1.0,200,True,token_jaccard_single_linkage
0.95,deneve07/pharma-quiz-generator,unique:deneve07/pharma-quiz-generator,1,1.0,4694,True,token_jaccard_single_linkage
0.95,dhanushshenoyh/study_assistant,unique:dhanushshenoyh/study_assistant,1,1.0,203,True,token_jaccard_single_linkage
0.95,DheerajKausik/RAG_BASED_AI_TEACHING_ASSISTANT,unique:DheerajKausik/RAG_BASED_AI_TEACHING_ASSISTANT,1,1.0,579,True,token_jaccard_single_linkage
0.95,dhivakar/my-study-assistant,unique:dhivakar/my-study-assistant,1,1.0,56,True,token_jaccard_single_linkage
0.95,Diid12rt/AITUTOR,unique:Diid12rt/AITUTOR,1,1.0,668,True,token_jaccard_single_linkage
0.95,dikshita0503/pdf-to-quiz-generator,unique:dikshita0503/pdf-to-quiz-generator,1,1.0,1166,True,token_jaccard_single_linkage
0.95,dineshstark7/StudyAssistant,unique:dineshstark7/StudyAssistant,1,1.0,397,True,token_jaccard_single_linkage
0.95,DipakBundheliya/flask_ai_tutor,unique:DipakBundheliya/flask_ai_tutor,1,1.0,587,True,token_jaccard_single_linkage
0.95,djaber15/ai_tutor,unique:djaber15/ai_tutor,1,1.0,3432,True,token_jaccard_single_linkage
0.95,DoctorHolly/BIO_Tutor_Chatbot,unique:DoctorHolly/BIO_Tutor_Chatbot,1,1.0,315,True,token_jaccard_single_linkage
0.95,doudoug1/educational-chatbot,unique:doudoug1/educational-chatbot,1,1.0,578,True,token_jaccard_single_linkage
0.95,DroolingPanda/teachingAssistant,unique:DroolingPanda/teachingAssistant,1,1.0,942,True,token_jaccard_single_linkage
0.95,echarif/education_chatbot,unique:echarif/education_chatbot,1,1.0,1855,True,token_jaccard_single_linkage
0.95,Ehtisham-84/Study-Assistant,unique:Ehtisham-84/Study-Assistant,1,1.0,1071,True,token_jaccard_single_linkage
0.95,ekantabanik/Tutor_Ai,unique:ekantabanik/Tutor_Ai,1,1.0,1442,True,token_jaccard_single_linkage
0.95,ekerin/german-tutor-chatbot-v2,unique:ekerin/german-tutor-chatbot-v2,1,1.0,853,True,token_jaccard_single_linkage
0.95,elsi29/Quiz-Generator-NLP,unique:elsi29/Quiz-Generator-NLP,1,1.0,1093,True,token_jaccard_single_linkage
0.95,elsi29/Quiz-Generator-TextPy,unique:elsi29/Quiz-Generator-TextPy,1,1.0,1314,True,token_jaccard_single_linkage
0.95,emanramadan/Tutor_Chatbot,unique:emanramadan/Tutor_Chatbot,1,1.0,391,True,token_jaccard_single_linkage
0.95,emanramadan/Tutor_Chatbot_,unique:emanramadan/Tutor_Chatbot_,1,1.0,396,True,token_jaccard_single_linkage
0.95,emashahzad/StudyAssistant,b0efeaab801fcf2ab387fa274a027ddda41e3f6ad3581f66f4209f09d32652bc,2,0.5,949,True,token_jaccard_single_linkage
0.95,nishayaseen001/StudyAssistant,b0efeaab801fcf2ab387fa274a027ddda41e3f6ad3581f66f4209f09d32652bc,2,0.5,949,True,token_jaccard_single_linkage
0.95,engrsalman/Educational-AI-Chatbot,unique:engrsalman/Educational-AI-Chatbot,1,1.0,301,True,token_jaccard_single_linkage
0.95,eoinmcg/ai_tutor,198a465e173c0cc7f6a539762d86efacedc7ed10f1bffa498ae1b1a4953bfd40,2,0.5,589,True,token_jaccard_single_linkage
0.95,marty331/AI_Tutor,198a465e173c0cc7f6a539762d86efacedc7ed10f1bffa498ae1b1a4953bfd40,2,0.5,585,True,token_jaccard_single_linkage
0.95,fabeha-raheel/ai_study_assistant,unique:fabeha-raheel/ai_study_assistant,1,1.0,890,True,token_jaccard_single_linkage
0.95,fahadsiddiqui337/AI-education-chatbot,unique:fahadsiddiqui337/AI-education-chatbot,1,1.0,137,True,token_jaccard_single_linkage
0.95,Faiz3399/Ai-tutor-assistant,unique:Faiz3399/Ai-tutor-assistant,1,1.0,364,True,token_jaccard_single_linkage
0.95,Fatma033/Educational-Chatbot,unique:Fatma033/Educational-Chatbot,1,1.0,538,True,token_jaccard_single_linkage
0.95,fatymah12/AI_Quiz_Generator,unique:fatymah12/AI_Quiz_Generator,1,1.0,465,True,token_jaccard_single_linkage
0.95,Felrose/trisem-lesson-plan-generator,e63b29abec6c74a39b549184dd77e89325233c626d12241fc323a3ef9b7fdec4,2,0.5,1331,True,token_jaccard_single_linkage
0.95,Felrose/trisem-lesson-plan-generator-ENGLISH-LINK2,e63b29abec6c74a39b549184dd77e89325233c626d12241fc323a3ef9b7fdec4,2,0.5,1331,True,token_jaccard_single_linkage
0.95,firobeid/AI_Tutor,unique:firobeid/AI_Tutor,1,1.0,0,False,insufficient_source_shingles
0.95,fizailyas783/smart-study-assistant,unique:fizailyas783/smart-study-assistant,1,1.0,812,True,token_jaccard_single_linkage
0.95,flexfitfury9/ai-educational-platform,unique:flexfitfury9/ai-educational-platform,1,1.0,5006,True,token_jaccard_single_linkage
0.95,flexfitfury9/Ai_educational_platform,unique:flexfitfury9/Ai_educational_platform,1,1.0,1672,True,token_jaccard_single_linkage
0.95,gaurav9821/AI-language-Tutor,unique:gaurav9821/AI-language-Tutor,1,1.0,95,True,token_jaccard_single_linkage
0.95,geekaijosh/Agent_AI_Tutor,unique:geekaijosh/Agent_AI_Tutor,1,1.0,781,True,token_jaccard_single_linkage
0.95,Gimgaru/finalproject_aitutor,unique:Gimgaru/finalproject_aitutor,1,1.0,1393,True,token_jaccard_single_linkage
0.95,gneya/educational_chatbot,unique:gneya/educational_chatbot,1,1.0,688,True,token_jaccard_single_linkage
0.95,gobikrishna87/TechBytz-AI-Tutor,unique:gobikrishna87/TechBytz-AI-Tutor,1,1.0,151,True,token_jaccard_single_linkage
0.95,GoIpKrIsHnA/studyAssistantAI,unique:GoIpKrIsHnA/studyAssistantAI,1,1.0,169,True,token_jaccard_single_linkage
0.95,google/rad_learning_companion,unique:google/rad_learning_companion,1,1.0,2968,True,token_jaccard_single_linkage
0.95,gouravbathla/Language_Tutor,unique:gouravbathla/Language_Tutor,1,1.0,1605,True,token_jaccard_single_linkage
0.95,gr3g0r-i/quiz-generator,unique:gr3g0r-i/quiz-generator,1,1.0,153,True,token_jaccard_single_linkage
0.95,guddolla/ai.tutor,42e721b2773dfbb79a9d23b8be61569787e53eff16bce9d7f486497b8f5d1a91,4,0.25,485,True,token_jaccard_single_linkage
0.95,guddolla/AI_TUTOR,42e721b2773dfbb79a9d23b8be61569787e53eff16bce9d7f486497b8f5d1a91,4,0.25,485,True,token_jaccard_single_linkage
0.95,Jangasathwika/ai.tutor,42e721b2773dfbb79a9d23b8be61569787e53eff16bce9d7f486497b8f5d1a91,4,0.25,485,True,token_jaccard_single_linkage
0.95,phanisrigandla/AI_Tutor,42e721b2773dfbb79a9d23b8be61569787e53eff16bce9d7f486497b8f5d1a91,4,0.25,485,True,token_jaccard_single_linkage
0.95,Gungz/quiz-generator-baidu-ernie,unique:Gungz/quiz-generator-baidu-ernie,1,1.0,1078,True,token_jaccard_single_linkage
0.95,habiba-elshrkawy/quiz-generator,unique:habiba-elshrkawy/quiz-generator,1,1.0,2903,True,token_jaccard_single_linkage
0.95,hackmisty123/hack-misty-ai-tutor,unique:hackmisty123/hack-misty-ai-tutor,1,1.0,10463,True,token_jaccard_single_linkage
0.95,Hafeezaqsa01/Quiz_generator,unique:Hafeezaqsa01/Quiz_generator,1,1.0,0,False,insufficient_source_shingles
0.95,Hafsah-Fatima/Programming_Tutor_Chatbot,unique:Hafsah-Fatima/Programming_Tutor_Chatbot,1,1.0,164,True,token_jaccard_single_linkage
0.95,Hafsah-Fatima/Programming_Tutor_Chatbot_0.2,unique:Hafsah-Fatima/Programming_Tutor_Chatbot_0.2,1,1.0,166,True,token_jaccard_single_linkage
0.95,haiderijaz/mock-quiz-generator,unique:haiderijaz/mock-quiz-generator,1,1.0,820,True,token_jaccard_single_linkage
0.95,Hardik2704/Teaching_Assistant,unique:Hardik2704/Teaching_Assistant,1,1.0,413,True,token_jaccard_single_linkage
0.95,Hareesh221/30-day-course-generator,unique:Hareesh221/30-day-course-generator,1,1.0,192,True,token_jaccard_single_linkage
0.95,Harika06/AI_TUTOR,5eea066556a572af8def9e5e527d8a1a195fd54e0bce20e1de0520e99a595f1c,5,0.2,156,True,token_jaccard_single_linkage
0.95,provokingdiaries/AI_TUTOR,5eea066556a572af8def9e5e527d8a1a195fd54e0bce20e1de0520e99a595f1c,5,0.2,156,True,token_jaccard_single_linkage
0.95,samakanishkareddy/AI_TUTOR,5eea066556a572af8def9e5e527d8a1a195fd54e0bce20e1de0520e99a595f1c,5,0.2,156,True,token_jaccard_single_linkage
0.95,SambaReshma/AI_TUTOR,5eea066556a572af8def9e5e527d8a1a195fd54e0bce20e1de0520e99a595f1c,5,0.2,156,True,token_jaccard_single_linkage
0.95,sandariyogitha/AI_TUTOR,5eea066556a572af8def9e5e527d8a1a195fd54e0bce20e1de0520e99a595f1c,5,0.2,156,True,token_jaccard_single_linkage
0.95,harikagajjala/AI_TUTOR,unique:harikagajjala/AI_TUTOR,1,1.0,141,True,token_jaccard_single_linkage
0.95,Hariprasaadh/QuizGenerator,unique:Hariprasaadh/QuizGenerator,1,1.0,605,True,token_jaccard_single_linkage
0.95,HarryPotter1o1/Study_Assistant,unique:HarryPotter1o1/Study_Assistant,1,1.0,761,True,token_jaccard_single_linkage
0.95,harsha17v/StudyAssistant,unique:harsha17v/StudyAssistant,1,1.0,315,True,token_jaccard_single_linkage
0.95,Harsha855/StudyAssistant,unique:Harsha855/StudyAssistant,1,1.0,161,True,token_jaccard_single_linkage
0.95,harshj0506/teachingAssistant,unique:harshj0506/teachingAssistant,1,1.0,730,True,token_jaccard_single_linkage
0.95,HemanthRaj/Socratic-AI-Tutor-Model,unique:HemanthRaj/Socratic-AI-Tutor-Model,1,1.0,301,True,token_jaccard_single_linkage
0.95,HemanthRaj/socratic-tutor-embedder,unique:HemanthRaj/socratic-tutor-embedder,1,1.0,155,True,token_jaccard_single_linkage
0.95,HumeraAI/lesson-plan-generator,c2bd87f3627b14d18d1082a07a14b2173585292a291758f1d210f96e551d02f3,2,0.5,319,True,token_jaccard_single_linkage
0.95,Junaidblr/lesson-plan-generator,c2bd87f3627b14d18d1082a07a14b2173585292a291758f1d210f96e551d02f3,2,0.5,319,True,token_jaccard_single_linkage
0.95,HumeraAI/quiz-generator-from-PDF,unique:HumeraAI/quiz-generator-from-PDF,1,1.0,574,True,token_jaccard_single_linkage
0.95,hussainzaidi/AI-Teaching-Assistant,unique:hussainzaidi/AI-Teaching-Assistant,1,1.0,1044,True,token_jaccard_single_linkage
0.95,husseinhug321/Study-Buddy-AI-Learning-Assistant,unique:husseinhug321/Study-Buddy-AI-Learning-Assistant,1,1.0,681,True,token_jaccard_single_linkage
0.95,hyder-ali/ai_tutor,unique:hyder-ali/ai_tutor,1,1.0,218,True,token_jaccard_single_linkage
0.95,iamyash222/studyAssistant,unique:iamyash222/studyAssistant,1,1.0,163,True,token_jaccard_single_linkage
0.95,ifaundezf/estudiapp-quiz-generator,unique:ifaundezf/estudiapp-quiz-generator,1,1.0,211,True,token_jaccard_single_linkage
0.95,iju123/Quiz_Generator,unique:iju123/Quiz_Generator,1,1.0,170,True,token_jaccard_single_linkage
0.95,ilangs/AI_Math_Tutor,unique:ilangs/AI_Math_Tutor,1,1.0,3381,True,token_jaccard_single_linkage
0.95,ilsa15/educational_chatbot,unique:ilsa15/educational_chatbot,1,1.0,228,True,token_jaccard_single_linkage
0.95,Imsachinsingh00/education_chatbot,unique:Imsachinsingh00/education_chatbot,1,1.0,275,True,token_jaccard_single_linkage
0.95,ishanmm0410/rag-quiz-generator,unique:ishanmm0410/rag-quiz-generator,1,1.0,3694,True,token_jaccard_single_linkage
0.95,isreyas/Study_Assistant,unique:isreyas/Study_Assistant,1,1.0,210,True,token_jaccard_single_linkage
0.95,itsh4r01/AI-Quiz-Generator,unique:itsh4r01/AI-Quiz-Generator,1,1.0,91,True,token_jaccard_single_linkage
0.95,Jainish210705/Quiz_Generator,unique:Jainish210705/Quiz_Generator,1,1.0,1397,True,token_jaccard_single_linkage
0.95,Janakimeena/RAG-Base-Educational-Chatbot,unique:Janakimeena/RAG-Base-Educational-Chatbot,1,1.0,3602,True,token_jaccard_single_linkage
0.95,Jangasathwika/aitutor,unique:Jangasathwika/aitutor,1,1.0,429,True,token_jaccard_single_linkage
0.95,Jayadityasahu/my-study-assistant,unique:Jayadityasahu/my-study-assistant,1,1.0,233,True,token_jaccard_single_linkage
0.95,jayeshjachak/Study_Assistant,unique:jayeshjachak/Study_Assistant,1,1.0,284,True,token_jaccard_single_linkage
0.95,jdbolter/language-tutor,unique:jdbolter/language-tutor,1,1.0,262,True,token_jaccard_single_linkage
0.95,jee-ai-tutor/jee-ai-tutor-app,unique:jee-ai-tutor/jee-ai-tutor-app,1,1.0,99,True,token_jaccard_single_linkage
0.95,jenny-yuu/english-teaching-assistant,unique:jenny-yuu/english-teaching-assistant,1,1.0,1028,True,token_jaccard_single_linkage
0.95,jeyabala2905/12th-biology-ai-tutor,unique:jeyabala2905/12th-biology-ai-tutor,1,1.0,295,True,token_jaccard_single_linkage
0.95,jimmyyzz/Quiz_Generator,unique:jimmyyzz/Quiz_Generator,1,1.0,1049,True,token_jaccard_single_linkage
0.95,jlazoflores/Language_Tutor,unique:jlazoflores/Language_Tutor,1,1.0,1870,True,token_jaccard_single_linkage
0.95,john-supplychain/cpim-ai-tutor,unique:john-supplychain/cpim-ai-tutor,1,1.0,1387,True,token_jaccard_single_linkage
0.95,jonowrenn/cs-study-assistant,unique:jonowrenn/cs-study-assistant,1,1.0,446,True,token_jaccard_single_linkage
0.95,Josebert/JR_Quiz_Generator,unique:Josebert/JR_Quiz_Generator,1,1.0,357,True,token_jaccard_single_linkage
0.95,JPPD/Tutor-fisica-abp-chatbot,unique:JPPD/Tutor-fisica-abp-chatbot,1,1.0,345,True,token_jaccard_single_linkage
0.95,jsilbersky/AI-language-tutor,unique:jsilbersky/AI-language-tutor,1,1.0,178,True,token_jaccard_single_linkage
0.95,JulsdL/AI-Notebook-Tutor,unique:JulsdL/AI-Notebook-Tutor,1,1.0,1732,True,token_jaccard_single_linkage
0.95,jyoti210303/quiz-question-generator,unique:jyoti210303/quiz-question-generator,1,1.0,67,True,token_jaccard_single_linkage
0.95,KaifKohari/ai-math-tutor,unique:KaifKohari/ai-math-tutor,1,1.0,583,True,token_jaccard_single_linkage
0.95,kalai1915/AI-Tutor-Image-Gen,unique:kalai1915/AI-Tutor-Image-Gen,1,1.0,111,True,token_jaccard_single_linkage
0.95,kanagaraj/StudyAssistant,unique:kanagaraj/StudyAssistant,1,1.0,216,True,token_jaccard_single_linkage
0.95,Kanharamgurjar/Study_assistant_model,unique:Kanharamgurjar/Study_assistant_model,1,1.0,459,True,token_jaccard_single_linkage
0.95,karibubybsf/ai_tutor,unique:karibubybsf/ai_tutor,1,1.0,354,True,token_jaccard_single_linkage
0.95,karibubybsf/ai_tutor_v2,unique:karibubybsf/ai_tutor_v2,1,1.0,979,True,token_jaccard_single_linkage
0.95,karibubybsf/ai_tutor_v3,unique:karibubybsf/ai_tutor_v3,1,1.0,966,True,token_jaccard_single_linkage
0.95,KashishM/study_assistant,unique:KashishM/study_assistant,1,1.0,2617,True,token_jaccard_single_linkage
0.95,KashTheDev123/Accounting-Tutor-AI,unique:KashTheDev123/Accounting-Tutor-AI,1,1.0,108,True,token_jaccard_single_linkage
0.95,kastan/ai-teaching-assistant,f47c9564c22e818af4211ae132404bc9fdeb9d488c184649da0a4d712864c258,2,0.5,2552,True,token_jaccard_single_linkage
0.95,kastan/ai-teaching-assistant-beta,f47c9564c22e818af4211ae132404bc9fdeb9d488c184649da0a4d712864c258,2,0.5,2544,True,token_jaccard_single_linkage
0.95,Kaveri2109/rag-teaching-assistant,unique:Kaveri2109/rag-teaching-assistant,1,1.0,906,True,token_jaccard_single_linkage
0.95,Kavya-Thakar/ai-teaching-assistant-v2,unique:Kavya-Thakar/ai-teaching-assistant-v2,1,1.0,4059,True,token_jaccard_single_linkage
0.95,kavyasri0821/AI_Converstational_Data_Science_Tutor,unique:kavyasri0821/AI_Converstational_Data_Science_Tutor,1,1.0,336,True,token_jaccard_single_linkage
0.95,ke955/smm2-course-generator,unique:ke955/smm2-course-generator,1,1.0,3142,True,token_jaccard_single_linkage
0.95,Keerthana96/bridge_course_generator,unique:Keerthana96/bridge_course_generator,1,1.0,187,True,token_jaccard_single_linkage
0.95,khankashif/education_assistant_chatbot,unique:khankashif/education_assistant_chatbot,1,1.0,173,True,token_jaccard_single_linkage
0.95,Khanmx99/Pak-Angels-AI-Tutor,unique:Khanmx99/Pak-Angels-AI-Tutor,1,1.0,1919,True,token_jaccard_single_linkage
0.95,KhansaAQureshi/AI_Tutor,unique:KhansaAQureshi/AI_Tutor,1,1.0,184,True,token_jaccard_single_linkage
0.95,kinely/Study-Assistant,unique:kinely/Study-Assistant,1,1.0,680,True,token_jaccard_single_linkage
0.95,king011/AI-quiz-generator,unique:king011/AI-quiz-generator,1,1.0,737,True,token_jaccard_single_linkage
0.95,kodamkarthik281/AI_Conversational_Tutor,unique:kodamkarthik281/AI_Conversational_Tutor,1,1.0,440,True,token_jaccard_single_linkage
0.95,kollalekhan/StudyAssistant,unique:kollalekhan/StudyAssistant,1,1.0,401,True,token_jaccard_single_linkage
0.95,kousarshaik/AI_TUTOR,unique:kousarshaik/AI_TUTOR,1,1.0,156,True,token_jaccard_single_linkage
0.95,kr1shnasharma/academic-tutor-ai,unique:kr1shnasharma/academic-tutor-ai,1,1.0,7029,True,token_jaccard_single_linkage
0.95,kr1shnasharma/swp1-academic-ai-tutor,unique:kr1shnasharma/swp1-academic-ai-tutor,1,1.0,561,True,token_jaccard_single_linkage
0.95,krishala/TutorChatbot,unique:krishala/TutorChatbot,1,1.0,798,True,token_jaccard_single_linkage
0.95,Krishna-108/study-assistant,unique:Krishna-108/study-assistant,1,1.0,248,True,token_jaccard_single_linkage
0.95,krishnachaithanya26/StudyAssistant,unique:krishnachaithanya26/StudyAssistant,1,1.0,173,True,token_jaccard_single_linkage
0.95,Krishnajha18/StudyAssistant,unique:Krishnajha18/StudyAssistant,1,1.0,405,True,token_jaccard_single_linkage
0.95,KSaiManikanta/Ai_Data-Science_Tutor,unique:KSaiManikanta/Ai_Data-Science_Tutor,1,1.0,178,True,token_jaccard_single_linkage
0.95,KunalGupta1212/Quiz-generator,unique:KunalGupta1212/Quiz-generator,1,1.0,957,True,token_jaccard_single_linkage
0.95,kunalhugface/Football_Tutor_Chatbot,unique:kunalhugface/Football_Tutor_Chatbot,1,1.0,1982,True,token_jaccard_single_linkage
0.95,lekhankolla/StudyAssistant,a99edf8bf1112674a140bf8c11ea61aa209a6b5fdad1a894103ccb3ff7cc813f,3,0.3333333333333333,315,True,token_jaccard_single_linkage
0.95,SaiAbhiYaswanth/study_assistant,a99edf8bf1112674a140bf8c11ea61aa209a6b5fdad1a894103ccb3ff7cc813f,3,0.3333333333333333,315,True,token_jaccard_single_linkage
0.95,theSriram/StudyAssistant,a99edf8bf1112674a140bf8c11ea61aa209a6b5fdad1a894103ccb3ff7cc813f,3,0.3333333333333333,315,True,token_jaccard_single_linkage
0.95,Lesterchia1/FPOC2_AI-Tutor_Chatbot,unique:Lesterchia1/FPOC2_AI-Tutor_Chatbot,1,1.0,2220,True,token_jaccard_single_linkage
0.95,Lipely/FYP-lesson-plan-generator,unique:Lipely/FYP-lesson-plan-generator,1,1.0,4165,True,token_jaccard_single_linkage
0.95,louiecerv/problem_solving_ai_tutor,unique:louiecerv/problem_solving_ai_tutor,1,1.0,582,True,token_jaccard_single_linkage
0.95,LoveJesus/biblical-language-tutor-chirho,unique:LoveJesus/biblical-language-tutor-chirho,1,1.0,1057,True,token_jaccard_single_linkage
0.95,LSATAdaptiveTutor/chatbot_tutor,unique:LSATAdaptiveTutor/chatbot_tutor,1,1.0,1539,True,token_jaccard_single_linkage
0.95,lynnnnrz/ai-teaching-assistant,a2359c7ad08e2533633d7efe61017373ff8178d9e9671c21fd1913051e9f2d74,2,0.5,6078,True,token_jaccard_single_linkage
0.95,roxqtang/ai-teaching-assistant,a2359c7ad08e2533633d7efe61017373ff8178d9e9671c21fd1913051e9f2d74,2,0.5,6078,True,token_jaccard_single_linkage
0.95,lynnnnrz/ai_teaching_assistant,unique:lynnnnrz/ai_teaching_assistant,1,1.0,4680,True,token_jaccard_single_linkage
0.95,Madni2025/MDCAT-AI-TUTOR,unique:Madni2025/MDCAT-AI-TUTOR,1,1.0,193,True,token_jaccard_single_linkage
0.95,Madni2025/MDCAT_AI_TUTOR,unique:Madni2025/MDCAT_AI_TUTOR,1,1.0,235,True,token_jaccard_single_linkage
0.95,maheshj90/StudyAssistant,unique:maheshj90/StudyAssistant,1,1.0,171,True,token_jaccard_single_linkage
0.95,ManarMagdy6/Professional-Quiz-Generator,unique:ManarMagdy6/Professional-Quiz-Generator,1,1.0,435,True,token_jaccard_single_linkage
0.95,Mani-krishna/StudyAssistant,unique:Mani-krishna/StudyAssistant,1,1.0,317,True,token_jaccard_single_linkage
0.95,Manikanta2793/my-study-assistant,unique:Manikanta2793/my-study-assistant,1,1.0,0,False,insufficient_source_shingles
0.95,Maram-almasary/AI_Study_Assistant,unique:Maram-almasary/AI_Study_Assistant,1,1.0,937,True,token_jaccard_single_linkage
0.95,maria355/Ai_teaching_assistant,unique:maria355/Ai_teaching_assistant,1,1.0,1462,True,token_jaccard_single_linkage
0.95,maria355/Quiz-Generator,unique:maria355/Quiz-Generator,1,1.0,479,True,token_jaccard_single_linkage
0.95,Masterlew/math-tutor-chatbot,unique:Masterlew/math-tutor-chatbot,1,1.0,1836,True,token_jaccard_single_linkage
0.95,mayankjen/AI-Powered_Teaching-Assistant,unique:mayankjen/AI-Powered_Teaching-Assistant,1,1.0,681,True,token_jaccard_single_linkage
0.95,MeetThakkar/quiz-generator,unique:MeetThakkar/quiz-generator,1,1.0,170,True,token_jaccard_single_linkage
0.95,Mehak0711/AI_TUTOR,c9f0e6af7f0dab680761c1432590785d94b33aa35c6af6e139e7d20eb9341089,5,0.2,241,True,token_jaccard_single_linkage
0.95,naveensngc/AI-Tutor,c9f0e6af7f0dab680761c1432590785d94b33aa35c6af6e139e7d20eb9341089,5,0.2,241,True,token_jaccard_single_linkage
0.95,roshandakhore2003/nuron-teaching-assistant,c9f0e6af7f0dab680761c1432590785d94b33aa35c6af6e139e7d20eb9341089,5,0.2,241,True,token_jaccard_single_linkage
0.95,Sree1216/AI_tutor,c9f0e6af7f0dab680761c1432590785d94b33aa35c6af6e139e7d20eb9341089,5,0.2,241,True,token_jaccard_single_linkage
0.95,tejuu23/ai-tutor,c9f0e6af7f0dab680761c1432590785d94b33aa35c6af6e139e7d20eb9341089,5,0.2,241,True,token_jaccard_single_linkage
0.95,mehakkhan/Kaggle_Study_Assistant,unique:mehakkhan/Kaggle_Study_Assistant,1,1.0,461,True,token_jaccard_single_linkage
0.95,Mehrann123/AI-tutor,unique:Mehrann123/AI-tutor,1,1.0,147,True,token_jaccard_single_linkage
0.95,Mehrann123/MMB-Quiz-Generator,unique:Mehrann123/MMB-Quiz-Generator,1,1.0,1933,True,token_jaccard_single_linkage
0.95,mehwishafsa/education_chatbot,unique:mehwishafsa/education_chatbot,1,1.0,165,True,token_jaccard_single_linkage
0.95,mercLH44/new-ai-tutor,unique:mercLH44/new-ai-tutor,1,1.0,1094,True,token_jaccard_single_linkage
0.95,midlajvalappil/AI-Powered-YouTube-Transcript-Tutor,unique:midlajvalappil/AI-Powered-YouTube-Transcript-Tutor,1,1.0,1675,True,token_jaccard_single_linkage
0.95,mithilesh22/StudyAssistant,unique:mithilesh22/StudyAssistant,1,1.0,176,True,token_jaccard_single_linkage
0.95,mkT83303/spanish-tutor-chatbot,unique:mkT83303/spanish-tutor-chatbot,1,1.0,107,True,token_jaccard_single_linkage
0.95,MMustafa313/RAG_Study_Assistant,unique:MMustafa313/RAG_Study_Assistant,1,1.0,431,True,token_jaccard_single_linkage
0.95,mogbuehi/LO_AI_Tutor,unique:mogbuehi/LO_AI_Tutor,1,1.0,401,True,token_jaccard_single_linkage
0.95,mogbuehi/YT_Language_Tutor,493cb0686f965abaaa1323372b9a9c8fc0bcd21df1c6d6eb23d77f30e5265fd8,2,0.5,1254,True,token_jaccard_single_linkage
0.95,mogbuehi/YT_Language_Tutor_2,493cb0686f965abaaa1323372b9a9c8fc0bcd21df1c6d6eb23d77f30e5265fd8,2,0.5,1254,True,token_jaccard_single_linkage
0.95,MohammadYaseen/personalized-study-assistant-chatbot,unique:MohammadYaseen/personalized-study-assistant-chatbot,1,1.0,335,True,token_jaccard_single_linkage
0.95,Mohd-Dilshan/ai-quiz-generator,unique:Mohd-Dilshan/ai-quiz-generator,1,1.0,434,True,token_jaccard_single_linkage
0.95,Mohit99Chand/EducationalAIChatbot,unique:Mohit99Chand/EducationalAIChatbot,1,1.0,574,True,token_jaccard_single_linkage
0.95,Mohitha/Conversational_AI_Data_Science_Tutor,unique:Mohitha/Conversational_AI_Data_Science_Tutor,1,1.0,263,True,token_jaccard_single_linkage
0.95,Moon33/linda-quiz-generator,unique:Moon33/linda-quiz-generator,1,1.0,2333,True,token_jaccard_single_linkage
0.95,MOrgan27/AI-study-assistant,unique:MOrgan27/AI-study-assistant,1,1.0,126,True,token_jaccard_single_linkage
0.95,motsimaslam/Afri-AI-Tutor,unique:motsimaslam/Afri-AI-Tutor,1,1.0,1307,True,token_jaccard_single_linkage
0.95,mounikathatikonda/AI_TUTOR,4d6ef348d32559ce371643bd741f2eb6aa9574027149f0e01449d5f3c351ac20,2,0.5,157,True,token_jaccard_single_linkage
0.95,Sri921980/Ai_Tutor,4d6ef348d32559ce371643bd741f2eb6aa9574027149f0e01449d5f3c351ac20,2,0.5,157,True,token_jaccard_single_linkage
0.95,Mpavan45/Ai_Data-Science_Tutor,unique:Mpavan45/Ai_Data-Science_Tutor,1,1.0,520,True,token_jaccard_single_linkage
0.95,mrhamxa/Gradio-based-RAG-study-assistant,unique:mrhamxa/Gradio-based-RAG-study-assistant,1,1.0,614,True,token_jaccard_single_linkage
0.95,MrSimple01/QuizGenerator,unique:MrSimple01/QuizGenerator,1,1.0,1211,True,token_jaccard_single_linkage
0.95,muhammadHassan123/quiz-generator-ai,unique:muhammadHassan123/quiz-generator-ai,1,1.0,591,True,token_jaccard_single_linkage
